[0] trade: price=9089.220000, volume=127
[4127] trade: price=9501.280000, volume=84
[4128] trade: price=9501.280000, volume=17
[4129] trade: price=9501.280000, volume=113
[4130] trade: price=9501.280000, volume=45
[4131] trade: price=9501.280000, volume=109
[4132] trade: price=9501.280000, volume=208
[4133] trade: price=9501.280000, volume=78
[4134] trade: price=9501.280000, volume=96
[4135] trade: price=9501.280000, volume=148
[4136] trade: price=9501.280000, volume=89
[4137] trade: price=9501.280000, volume=13
[4138] trade: price=9501.280000, volume=3
[4139] trade: price=9501.280000, volume=14
[4140] trade: price=9723.480000, volume=36
[4141] trade: price=9723.480000, volume=66
[4142] trade: price=9616.160000, volume=305
[4143] trade: price=9616.160000, volume=49
[4144] trade: price=9616.160000, volume=5
[4145] trade: price=9616.160000, volume=116
[4146] trade: price=9655.710000, volume=40
[4147] trade: price=9723.480000, volume=68
[4148] trade: price=9840.090000, volume=15
[4149] trade: price=9921.520000, volume=35
[4150] trade: price=9921.520000, volume=96
[4151] trade: price=9921.520000, volume=236
[4152] trade: price=9921.520000, volume=25
[4153] trade: price=9921.520000, volume=106
[4154] trade: price=9921.520000, volume=249
[4155] trade: price=9921.520000, volume=26
[4156] trade: price=9921.520000, volume=16
[4157] trade: price=9840.090000, volume=181
[4158] trade: price=9727.530000, volume=29
[4159] trade: price=9727.530000, volume=100
[4160] trade: price=9519.300000, volume=348
[4161] trade: price=9519.300000, volume=41
[4162] trade: price=9519.300000, volume=88
[4163] trade: price=9490.900000, volume=117
[4164] trade: price=9519.300000, volume=97
[4165] trade: price=9519.300000, volume=4
[4166] trade: price=9490.900000, volume=75
[4167] trade: price=9490.900000, volume=286
[4168] trade: price=9490.900000, volume=13
[4169] trade: price=9615.000000, volume=183
[4170] trade: price=9615.000000, volume=188
[4171] trade: price=9615.000000, volume=160
[4172] trade: price=9424.220000, volume=90
[4173] trade: price=9575.580000, volume=242
[4174] trade: price=9575.580000, volume=80
[4175] trade: price=9575.580000, volume=36
[4176] trade: price=9575.580000, volume=227
[4177] trade: price=9575.580000, volume=44
[4178] trade: price=9497.540000, volume=67
[4179] trade: price=9497.540000, volume=292
[4180] trade: price=9497.540000, volume=21
[4181] trade: price=9437.960000, volume=35
[4182] trade: price=9395.360000, volume=36
[4183] trade: price=9540.480000, volume=58
[4184] trade: price=9540.480000, volume=72
[4185] trade: price=9540.480000, volume=185
[4186] trade: price=9540.480000, volume=52
[4187] trade: price=9540.480000, volume=231
[4188] trade: price=9540.480000, volume=38
[4189] trade: price=9540.480000, volume=44
[4190] trade: price=9540.480000, volume=47
[4191] trade: price=9540.480000, volume=131
[4192] trade: price=9540.480000, volume=146
[4193] trade: price=9540.480000, volume=29
[4194] trade: price=9367.760000, volume=64
[4195] trade: price=9214.870000, volume=20
[4196] trade: price=9214.870000, volume=40
[4197] trade: price=9214.870000, volume=64
[4198] trade: price=9214.870000, volume=28
[4199] trade: price=9214.870000, volume=73
[4200] trade: price=9214.870000, volume=129
[4201] trade: price=9354.650000, volume=168
[4202] trade: price=9519.520000, volume=75
[4203] trade: price=9519.520000, volume=135
[4204] trade: price=9519.520000, volume=44
[4205] trade: price=9519.520000, volume=93
[4206] trade: price=9519.520000, volume=19
[4207] trade: price=9715.230000, volume=34
[4208] trade: price=9519.520000, volume=93
[4209] trade: price=9463.040000, volume=89
[4210] trade: price=9715.230000, volume=80
[4211] trade: price=9595.400000, volume=227
[4212] trade: price=9595.400000, volume=37
[4213] trade: price=9428.360000, volume=220
[4214] trade: price=9595.400000, volume=22
[4215] trade: price=9715.230000, volume=99
[4216] trade: price=9428.360000, volume=82
[4217] trade: price=9428.360000, volume=192
[4218] trade: price=9715.230000, volume=53
[4219] trade: price=9516.780000, volume=119
[4220] trade: price=9516.780000, volume=191
[4221] trade: price=9428.360000, volume=76
[4222] trade: price=9428.360000, volume=50
[4223] trade: price=9516.780000, volume=186
[4224] trade: price=9516.780000, volume=137
[4225] trade: price=9428.360000, volume=249
[4226] trade: price=9428.360000, volume=69
[4227] trade: price=9428.360000, volume=67
[4228] trade: price=9428.360000, volume=45
[4229] trade: price=9271.010000, volume=3
[4230] trade: price=9516.780000, volume=33
[4231] trade: price=9516.780000, volume=138
[4232] trade: price=9271.010000, volume=269
[4233] trade: price=9271.010000, volume=14
[4234] trade: price=9271.010000, volume=45
[4235] trade: price=9271.010000, volume=231
[4236] trade: price=9194.090000, volume=18
[4237] trade: price=9194.090000, volume=31
[4238] trade: price=9194.090000, volume=54
[4239] trade: price=9194.090000, volume=85
[4240] trade: price=9194.090000, volume=19
[4241] trade: price=9332.590000, volume=203
[4242] trade: price=9332.590000, volume=96
[4243] trade: price=9194.090000, volume=30
[4244] trade: price=9194.090000, volume=233
[4245] trade: price=9151.800000, volume=156
[4246] trade: price=9332.590000, volume=125
[4247] trade: price=9332.590000, volume=240
[4248] trade: price=9332.590000, volume=42
[4249] trade: price=9516.780000, volume=106
[4250] trade: price=9516.780000, volume=100
[4251] trade: price=9516.780000, volume=56
[4252] trade: price=9516.780000, volume=209
[4253] trade: price=9571.430000, volume=10
[4254] trade: price=9571.430000, volume=223
[4255] trade: price=9571.430000, volume=138
[4256] trade: price=9151.800000, volume=114
[4257] trade: price=9151.800000, volume=166
[4258] trade: price=9308.380000, volume=142
[4259] trade: price=9151.800000, volume=204
[4260] trade: price=8978.650000, volume=149
[4261] trade: price=8928.440000, volume=160
[4262] trade: price=8978.650000, volume=75
[4263] trade: price=8978.650000, volume=182
[4264] trade: price=8978.650000, volume=75
[4265] trade: price=9181.440000, volume=310
[4266] trade: price=9087.620000, volume=41
[4267] trade: price=9087.620000, volume=13
[4268] trade: price=9087.620000, volume=160
[4269] trade: price=9299.360000, volume=169
[4270] trade: price=9299.360000, volume=34
[4271] trade: price=9299.360000, volume=160
[4272] trade: price=9359.460000, volume=90
[4273] trade: price=9359.460000, volume=56
[4274] trade: price=9359.460000, volume=40
[4275] trade: price=9359.460000, volume=67
[4276] trade: price=9528.190000, volume=135
[4277] trade: price=9359.460000, volume=111
[4278] trade: price=9359.460000, volume=31
[4279] trade: price=9359.460000, volume=84
[4280] trade: price=9359.460000, volume=80
[4281] trade: price=9359.460000, volume=17
[4282] trade: price=9359.460000, volume=97
[4283] trade: price=9359.460000, volume=91
[4284] trade: price=9359.460000, volume=83
[4285] trade: price=9359.460000, volume=15
[4286] trade: price=9359.460000, volume=175
[4287] trade: price=9396.090000, volume=133
[4288] trade: price=9396.090000, volume=171
[4289] trade: price=9359.460000, volume=25
[4290] trade: price=9359.460000, volume=113
[4291] trade: price=9359.460000, volume=40
[4292] trade: price=9359.460000, volume=24
[4293] trade: price=9359.460000, volume=198
[4294] trade: price=9359.460000, volume=40
[4295] trade: price=9363.610000, volume=143
[4296] trade: price=9363.610000, volume=120
[4297] trade: price=9363.610000, volume=190
[4298] trade: price=9359.460000, volume=45
[4299] trade: price=9359.460000, volume=98
[4300] trade: price=9157.540000, volume=61
[4301] trade: price=9224.570000, volume=7
[4302] trade: price=9363.610000, volume=62
[4303] trade: price=9236.950000, volume=30
[4304] trade: price=9236.950000, volume=30
[4305] trade: price=9236.950000, volume=163
[4306] trade: price=9236.950000, volume=8
[4307] trade: price=9078.920000, volume=64
[4308] trade: price=9078.920000, volume=93
[4309] trade: price=8924.070000, volume=74
[4310] trade: price=8924.070000, volume=10
[4311] trade: price=8924.070000, volume=32
[4312] trade: price=8924.070000, volume=38
[4313] trade: price=8924.070000, volume=214
[4314] trade: price=8924.070000, volume=28
[4315] trade: price=9135.310000, volume=211
[4316] trade: price=9108.290000, volume=237
[4317] trade: price=9135.310000, volume=21
[4318] trade: price=9287.580000, volume=294
[4319] trade: price=9287.580000, volume=102
[4320] trade: price=9218.320000, volume=180
[4321] trade: price=9218.320000, volume=125
[4322] trade: price=9218.320000, volume=151
[4323] trade: price=9108.290000, volume=110
[4324] trade: price=8933.680000, volume=233
[4325] trade: price=9108.290000, volume=36
[4326] trade: price=9218.320000, volume=100
[4327] trade: price=9218.320000, volume=106
[4328] trade: price=9108.290000, volume=70
[4329] trade: price=9059.000000, volume=96
[4330] trade: price=9048.930000, volume=95
[4331] trade: price=9048.930000, volume=72
[4332] trade: price=9048.930000, volume=22
[4333] trade: price=9048.930000, volume=30
[4334] trade: price=9218.320000, volume=43
[4335] trade: price=8933.680000, volume=7
[4336] trade: price=8721.990000, volume=326
[4337] trade: price=8785.690000, volume=88
[4338] trade: price=8785.690000, volume=292
[4339] trade: price=8785.690000, volume=70
[4340] trade: price=8785.690000, volume=19
[4341] trade: price=8785.690000, volume=105
[4342] trade: price=8785.690000, volume=135
[4343] trade: price=8785.690000, volume=98
[4344] trade: price=8785.690000, volume=76
[4345] trade: price=8785.690000, volume=45
[4346] trade: price=8785.690000, volume=18
[4347] trade: price=8933.680000, volume=149
[4348] trade: price=8933.680000, volume=112
[4349] trade: price=8933.680000, volume=214
[4350] trade: price=8933.680000, volume=77
[4351] trade: price=9027.030000, volume=157
[4352] trade: price=9027.030000, volume=25
[4353] trade: price=9114.440000, volume=46
[4354] trade: price=9165.880000, volume=65
[4355] trade: price=9150.280000, volume=105
[4356] trade: price=9150.280000, volume=35
[4357] trade: price=9207.650000, volume=211
[4358] trade: price=9207.650000, volume=19
[4359] trade: price=9248.130000, volume=64
[4360] trade: price=9248.130000, volume=66
[4361] trade: price=9248.130000, volume=62
[4362] trade: price=9248.130000, volume=52
[4363] trade: price=9248.130000, volume=118
[4364] trade: price=9436.360000, volume=38
[4365] trade: price=9436.360000, volume=30
[4366] trade: price=9436.360000, volume=120
[4367] trade: price=9436.360000, volume=74
[4368] trade: price=9436.360000, volume=102
[4369] trade: price=9436.360000, volume=68
[4370] trade: price=9436.360000, volume=64
[4371] trade: price=9436.360000, volume=24
[4372] trade: price=9436.360000, volume=128
[4373] trade: price=9436.360000, volume=57
[4374] trade: price=9436.360000, volume=286
[4375] trade: price=9303.840000, volume=132
[4376] trade: price=9303.840000, volume=16
[4377] trade: price=9303.840000, volume=31
[4378] trade: price=9303.840000, volume=113
[4379] trade: price=9436.360000, volume=63
[4380] trade: price=9303.840000, volume=109
[4381] trade: price=9237.240000, volume=235
[4382] trade: price=9237.240000, volume=24
[4383] trade: price=9237.240000, volume=7
[4384] trade: price=9279.500000, volume=196
[4385] trade: price=9279.500000, volume=80
[4386] trade: price=9193.540000, volume=142
[4387] trade: price=9193.540000, volume=36
[4388] trade: price=9193.540000, volume=285
[4389] trade: price=9395.110000, volume=43
[4390] trade: price=9395.110000, volume=149
[4391] trade: price=9193.540000, volume=46
[4392] trade: price=9049.890000, volume=101
[4393] trade: price=9212.030000, volume=60
[4394] trade: price=9212.030000, volume=113
[4395] trade: price=9212.030000, volume=78
[4396] trade: price=9212.030000, volume=12
[4397] trade: price=9212.030000, volume=139
[4398] trade: price=9212.030000, volume=21
[4399] trade: price=9212.030000, volume=123
[4400] trade: price=9395.110000, volume=140
[4401] trade: price=9395.340000, volume=4
[4402] trade: price=9395.340000, volume=38
[4403] trade: price=9401.810000, volume=96
[4404] trade: price=9401.810000, volume=44
[4405] trade: price=9401.810000, volume=101
[4406] trade: price=9368.540000, volume=15
[4407] trade: price=9521.930000, volume=82
[4408] trade: price=9368.540000, volume=279
[4409] trade: price=9368.540000, volume=86
[4410] trade: price=9368.540000, volume=300
[4411] trade: price=9368.540000, volume=43
[4412] trade: price=9317.680000, volume=196
[4413] trade: price=9317.680000, volume=58
[4414] trade: price=9317.680000, volume=136
[4415] trade: price=9317.680000, volume=35
[4416] trade: price=9234.450000, volume=34
[4417] trade: price=9216.430000, volume=321
[4418] trade: price=9317.680000, volume=1
[4419] trade: price=9317.680000, volume=255
[4420] trade: price=9317.680000, volume=23
[4421] trade: price=9317.680000, volume=145
[4422] trade: price=9317.680000, volume=64
[4423] trade: price=9317.680000, volume=73
[4424] trade: price=9317.680000, volume=13
[4425] trade: price=9317.680000, volume=167
[4426] trade: price=9317.680000, volume=120
[4427] trade: price=9151.950000, volume=35
[4428] trade: price=9151.950000, volume=68
[4429] trade: price=9317.680000, volume=173
[4430] trade: price=9317.680000, volume=103
[4431] trade: price=9317.680000, volume=149
[4432] trade: price=9337.850000, volume=330
[4433] trade: price=9340.810000, volume=59
[4434] trade: price=9340.810000, volume=145
[4435] trade: price=9340.810000, volume=189
[4436] trade: price=9340.810000, volume=157
[4437] trade: price=9317.680000, volume=62
[4438] trade: price=9317.680000, volume=25
[4439] trade: price=9340.810000, volume=56
[4440] trade: price=9317.680000, volume=103
[4441] trade: price=9309.840000, volume=279
[4442] trade: price=9317.680000, volume=123
[4443] trade: price=9340.810000, volume=92
[4444] trade: price=9309.840000, volume=74
[4445] trade: price=9287.960000, volume=138
[4446] trade: price=9340.810000, volume=52
[4447] trade: price=9340.810000, volume=211
[4448] trade: price=9287.960000, volume=6
[4449] trade: price=9340.810000, volume=94
[4450] trade: price=9340.810000, volume=223
[4451] trade: price=9340.810000, volume=13
[4452] trade: price=9340.810000, volume=21
[4453] trade: price=9340.810000, volume=53
[4454] trade: price=9340.810000, volume=100
[4455] trade: price=9452.920000, volume=385
[4456] trade: price=9539.990000, volume=12
[4457] trade: price=9539.990000, volume=39
[4458] trade: price=9539.990000, volume=12
[4459] trade: price=9615.530000, volume=150
[4460] trade: price=9615.530000, volume=169
[4461] trade: price=9615.530000, volume=55
[4462] trade: price=9615.530000, volume=77
[4463] trade: price=9615.530000, volume=144
